wdid,structureName,streamMile,latitude,longitude,adminNumber,netAbsolute
3704028,NELSON POND A,1.91,39.635412,-106.660213,58074.57221,0.15
3704028,NELSON POND A,1.91,39.635412,-106.660213,58320,0
3704029,NELSON POND B,1.91,39.635709,-106.65965,58074.57221,3.09
3704029,NELSON POND B,1.91,39.635709,-106.65965,58320,0
3704030,NELSON POND C,1.82,39.636504,-106.658841,58074.57221,0.87
3704030,NELSON POND C,1.82,39.636504,-106.658841,58320,0
3704031,NELSON POND D,1.82,39.636959,-106.659808,58074.57221,0.1
3704031,NELSON POND D,1.82,39.636959,-106.659808,58320,0
3704032,CATTLEMAN'S CLUB POND NO. 1,2.12,39.608365,-106.620686,56991,7.4
3704033,HOLE 2 POND A,0.85,39.637629,-106.949474,56599,0.139
3704034,HOLE 2 POND B,0.95,39.637078,-106.950041,56599,0.965
3704035,HOLE 2 POND C,1.19,39.635582,-106.950104,56599,0.965
3704036,HOLE 2 POND D,1.2,39.635211,-106.95021,56599,0.965
3704037,HOLE 2 POND E,1.19,39.635916,-106.950067,56599,0.05
3704038,HOLE 13 POND A,1.41,39.6338,-106.953212,56599,0.02
3704039,HOLE 13 POND B,1.78,39.628437,-106.9539,56599,0.173
3704040,HOLE 13 POND C,1.84,39.627923,-106.954421,56599,0.226
3704041,HOLE 13 POND D,2.17,39.627374,-106.954942,56599,0.616
3704042,RED FOX POND A,1.83,39.627702,-106.953098,56599,0.146
3704043,RED FOX POND B,2.17,39.627215,-106.953714,56599,0.046
3704044,CLUBHOUSE POND,1.77,39.629915,-106.954897,56599,0.186
3704045,LAKE OLESON,0.39,39.674809,-106.758859,57432,0
3704046,LINE CABIN POND,2.13,39.664848,-106.738276,57432,8.19
3704047,DIAMOND STAR RANCH AUG POND,21.01,39.683144,-106.752238,57432,0.48
3704047,DIAMOND STAR RANCH AUG POND,21.01,39.683144,-106.752238,57432,7.78
3704048,BRIGHTWATER CLUB POND NO. 1,5.26,39.593437,-106.965562,55694,32.7
3704049,BRIGHTWATER CLUB POND NO. 2,5.43,39.59117,-106.963728,55694,12
3704050,BRIGHTWATER CLUB POND NO. 3,5.44,39.590565,-106.961126,55694,12
3704051,BRIGHTWATER CLUB POND NO. 4,5.75,39.58898,-106.952034,55694,34.9
3704052,BRIGHTWATER CLUB POND NO. 5,5.75,39.588988,-106.952069,55694,16.1
3704065,CROTZER POND,0.8,39.660867,-106.599007,55152.52017,0.055
3704065,CROTZER POND,0.8,39.660867,-106.599007,55152.52017,2.55
3704066,UTE CREEK RESERVOIR NO. 1,2.38,39.722198,-106.641456,59383,0
3704067,JOUFLAS POND NO. 1,2.52,39.732947,-106.62926,59024,0.73
3704068,JOUFLAS POND NO. 2,1.6,39.735831,-106.634999,59024,12.98
3704069,JOUFLAS POND NO. 3,1.8,39.734468,-106.631933,59024,1.32
3704070,JOUFLAS POND NO. 4,3.16,39.734345,-106.64451,59024,0
3704071,JOUFLAS POND NO. 5,3.16,39.734055,-106.635704,59024,6.15
3704072,JOUFLAS POND NO. 6,2.51,39.731613,-106.635098,59024,2.25
3704073,JOUFLAS POND NO. 7,3.16,39.7356,-106.651914,59024,6.22
3704074,JOUFLAS POND NO. 8,2.52,39.733912,-106.655281,59024,2.19
3704075,JOUFLAS POND NO. 9,3.16,39.734987,-106.647524,59024,0
3704076,JOUFLAS POND NO. 10,2.52,39.731947,-106.646518,59024,0
3704077,BLODGETT RESERVOIR,3.64,39.472518,-106.370338,38753.3752,0
3704077,BLODGETT RESERVOIR,3.64,39.472518,-106.370338,53291,0
3704078,BRUSH CREEK ROAD AUG POND,9.21,39.572869,-106.764592,54663,2.5
3704078,BRUSH CREEK ROAD AUG POND,9.21,39.572869,-106.764592,54663,10
3704079,GOLF COURSE POND A,9.11,39.574508,-106.769372,54506,0
3704080,GOLF COURSE POND B,8.56,39.580868,-106.772363,54506,0
3704081,GOLF COURSE POND C,7.52,39.593756,-106.774496,54506,0
3704082,GOLF COURSE POND D,7.52,39.59412,-106.773027,54506,0
3704083,GOLF COURSE POND E,7.52,39.594111,-106.773061,54506,0
3704084,GOLF COURSE POND F,8.07,39.587515,-106.765429,54506,0
3704085,GOLF COURSE POND G,7.57,39.59279,-106.765715,54506,0
3704086,GOLF COURSE POND H,7.65,39.592363,-106.766589,54506,0
3704087,GOLF COURSE POND I,7.42,39.596124,-106.763936,54506,0
3704088,GOLF COURSE POND J,6.71,39.604342,-106.759672,54506,0
3704089,LAMMERS FIRE POND,6.41,39.770979,-106.694487,60497,0
3704089,LAMMERS FIRE POND,6.41,39.770979,-106.694487,60616,0
3704090,LAMMERS MAIN POND,6.35,39.771049,-106.694022,60497,0
3704090,LAMMERS MAIN POND,6.35,39.771049,-106.694022,60616,0
3704091,LAKE CREEK MEADOWS LOT 4 RESERVOIR,,39.61898,-106.620561,46386.43625,3.57
3704092,LAKE CREEK MEADOWS LOT 5 RESERVOIR,,39.619631,-106.619761,46386.43625,0
3704093,JONES CASTLE CREEK POND NO. 2,1.86,39.69044,-106.807605,51959,2.5
3704094,MARTIN POND SYSTEM,0.6,39.660367,-106.629839,60630.57164,0.21
3704095,LD POND,16.05,39.684692,-106.84878,60923,0
3704096,EARLE'S HOLE,1.65,39.60461,-106.606214,60996.60034,2
3704516,HOMESTAKE PROJ RESERVOIR,13.87,39.369489,-106.4612,38753.3752,43989.7
3704516,HOMESTAKE PROJ RESERVOIR,13.87,39.369489,-106.4612,54786,0
3704614,HOMESTAKE PROJ TUNNEL,13.87,39.356774,-106.466355,38753.3752,300
3704641,COLUMBINE DITCH HDG 3,7.14,39.375715,-106.234969,30894.29391,30
3704641,COLUMBINE DITCH HDG 3,7.14,39.375715,-106.234969,58425,0
3704642,EWING DITCH,5.39,39.365157,-106.292021,22435.20605,18.5
3704643,HOMESTAKE PROJ CONDUIT,12.93,39.390034,-106.470361,38753.3752,179.8
3704644,HOMESTAKE PROJ EAST FORK,13.87,39.367737,-106.452202,38753.3752,74.63
3704645,OTERO TENNESSEE PASS D,5.28,39.36262,-106.294333,38753.38543,0
3704646,HOMESTAKE PROJ EAGLE-ARK,4.66,39.362512,-106.303671,38753.3752,0
3704647,ROBT TNL COL SYS (EAGLE),12.34,39.592132,-106.257428,39027,0
3704648,WARREN E WURTS DITCH,2.2,39.354105,-106.352713,30894.29013,85
3704649,EAGLE-COLORADO COLLECTION SYSTEM,25.52,39.708103,-106.688842,44526,0
3705000,GALLINA WELL NO 2,,39.625857,-106.615261,46962,0.033
3705001,ROSE WELL NO 1,,39.625857,-106.615261,33845,0.0264
3705002,VAN HORN SPRING NO 1,,39.587339,-106.714015,47481.32506,0.089
3705003,VAN HORN SPRING NO 2,,39.586004,-106.712534,47481.32506,0.067
3705004,VAN HORN SPRING NO 3,,39.586004,-106.712534,47481.32506,0.078
3705005,SLAUGHTER SPRING NO 2,,39.61863,-106.964028,46142,0.066
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,13605,0
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,17696,0
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,20973.14001,0
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,30894.18061,0
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,30894.19884,0
3705006,SOUTH FORTY WELL,,39.640798,-106.59802,46187,0.67
3705008,GORE WELL NO 1,,39.633844,-106.408637,44925.42884,0.05
3705009,LAKE CR COMM WELL NO 1,,39.629534,-106.611894,44328,0.165
3705010,MALLORY WELL NO 1,,39.629451,-106.610536,44794,0.02
3705011,PULIS WELL,,39.629511,-106.515113,41902,0.0179
3705013,REYNOLDS WELL,,39.645531,-106.834929,43974,0.066
3705014,ROCHFORD WELL,,39.648512,-106.839028,43464,0.0264
3705015,ROLD DOMESTIC WELL,,39.647654,-106.836557,44629,0.033
3705017,SCHMIDT WELL NO 1,,39.645442,-106.593803,46020.44814,0.033
3705018,SKELLY WELL NO 2,,39.643701,-106.594019,44346,0.056
3705019,STEPHENS WELL,,39.603986,-106.529232,41700,0.0132
3705020,STERN WELL NO 1,,39.664149,-106.808831,38429,0.044
3705021,THOMPSON WELL,,39.63932,-106.938871,45290.45101,0.033
3705022,TOWN OF MINTURN WELL NO 1,,39.569451,-106.412234,41150,0.5
3705023,TOWN OF MINTURN WELL NO 2,,39.568752,-106.413407,41150,0.5
3705024,USA SECTION 9 WELL,,39.56844,-106.411599,36689,0.015
3705025,VAIL INTERMT WELL NO 1,,39.614112,-106.438035,30894.18414,0
3705026,VAIL INTERMT WELL NO 2,,39.616351,-106.434074,30894.18414,0
3705027,VAIL INTERMT WELL NO 3,,39.617701,-106.429792,30894.18414,0
3705028,VAIL + 15 WELL,,39.627846,-106.604934,44102,0.011
3705029,WHITE WELL,,39.642261,-106.936459,45290.4462,0.111
3705031,BELLYACHE RIDGE WELL 1,,39.661831,-106.672561,44685,0.132
3705032,BOOTH WELL NO 1,,39.599106,-106.970206,36593,0.25
3705034,BRITTON WELL,,39.59332,-106.954568,42549,0.022
3705035,EAGLE ASSOCIATES WELL,,39.498915,-106.869097,44437,0.022
3705036,EAGLE RIVER PK WELL NO 1,,39.651673,-106.618865,45655.4535,0.5
3705037,GALLINA WELL NO 1,,39.651196,-106.619832,45028,0.033
3705038,HIGHWAY DEPT WELL,,39.701522,-106.685439,42694,0.11
3705039,KRIZ WELL NO 1,,39.705459,-106.6844,45294,0.055
3705040,MELOHN WELL NO 1,,39.638989,-106.64945,46386.44134,0.048
3705041,SLAUGHTER SPRING NO 1,,39.640368,-106.651769,46386.26573,0.09
3705042,CARTER WELL,,39.611382,-106.964004,46386.39597,0.066
3705043,LUCKY WELL,,39.629593,-106.651826,46751.46727,0.033
3705044,LOST HILLS WELL NO 1,,39.644029,-106.945248,46751.4657,0.143
3705045,FRITZ WELL NO 1,,39.638314,-106.920793,46751.36311,0.44
3705046,FRITZ WELL NO 2,,39.63834,-106.920829,46751.36311,0.44
3705047,FRITZ WELL NO 3,,39.638318,-106.920548,46751.36311,0.44
3705048,BELLYACHE RIDGE WELL 2,,39.660339,-106.66799,44685,0
3705049,BINDLEY WELL NO 1,,39.66207,-106.670289,46610,0.033
3705052,BLUE GROUSE SPRING NO 03,,39.746281,-106.856859,47063,0.05
3705053,GALLEGOS PIPELINE NO. 1,26.48,39.701941,-106.67704,51591,0
3705054,ELK SPRING,,39.746281,-106.856859,47116.33237,0.0066
3705056,GORE CREEK WELL,,39.629451,-106.610536,30894.18414,0
3705057,GUSHER WELL,,39.599477,-106.768575,47116.47089,0.033
3705058,GUY SPRING,,39.778198,-106.878615,46751.2654,0.3348
3705060,LUCKY WELL NO 2,,39.680151,-106.831982,46358,0.033
3705061,MALPAIS MOBILE H PK WELL,,39.649375,-107.05206,20427.18453,0
3705061,MALPAIS MOBILE H PK WELL,,39.649375,-107.05206,47116.47082,0.132
3705062,MILLER SPRING,,39.647822,-107.052915,46751.45229,0.022
3705063,MONNIE SPRING,,39.640396,-106.577174,46751.2654,0.0893
3705064,MURDOCK SPRING,,39.77109,-106.884117,47116.22279,0.01
3705065,PEATE WELL,,39.700664,-106.678082,18627,0.055
3705066,PHYLLIS SPRING,,39.705436,-106.675068,46751.2654,0.0558
3705069,EAGLE TOWN OF WELL NO 1,,39.662119,-106.817791,46720,0
3705070,EAGLE TOWN OF WELL NO 2,,39.662119,-106.817791,46720,0
3705071,VAIL VILLAGE WEST WELL 1,,39.63316,-106.411524,41530,0.256
3705072,VAIL VILLAGE WEST WELL 2,,39.63344,-106.410703,42350,0.222
3705073,VAIL VILLAGE WEST WELL 3,,39.628709,-106.417423,42725,0.334
3705074,VAIL VILLAGE WEST WELL 4,,39.628759,-106.397733,41563,0.111
3705075,VAIL VILLAGE WEST WELL 5,,39.633295,-106.406888,43238,0.033
3705076,VAIL VILLAGE WEST WELL 6,,39.631844,-106.432157,45290.44711,0.65
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,14731,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,15580,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,15620,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,15624,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,15634,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,15646,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,25277.23163,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,25277.23541,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,25277.24272,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,31983.23162,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,31983.23171,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,31983.30892,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,32749,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,34106,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,34468,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,35198,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,37093,0
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,42420.41552,0.18
3705077,VAIL WTR & SAN WELL NO 1,,39.639785,-106.368355,44925.41552,0.176
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,14731,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,15580,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,15620,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,15624,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,15634,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,15646,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,25277.23163,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,25277.23541,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,25277.24272,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,31983.23162,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,31983.30892,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,32749,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,34106,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,34468,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,35198,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,37093,0
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,42420.41546,0.2
3705078,VAIL WTR & SAN WELL NO 2,,39.639344,-106.375163,44925.41546,0.198
3705079,VAN HORN NO 2 SPRING,,39.639123,-106.375692,44925.28817,0.053
3705080,VAN HORN SPRING,,39.629491,-106.6938,44559.28817,0.134
3705082,WYATT WELL NO 775(2),,39.676549,-106.679679,46867,0
3705083,WYATT WELL NO 777(4),,39.669223,-106.666036,46908,0
3705084,WYATT WELL NO 776(5),,39.669299,-106.665644,46909,0
3705085,WYATT WELL NO 779(6),,39.669295,-106.661001,46910,0
3705086,WYATT WELL NO 778(7),,39.669301,-106.670291,46911,0
3705087,WYATT WELL NO 782(8),,39.683779,-106.684255,46913,0
3705088,WYATT WELL NO 783(9),,39.665683,-106.661015,46910,0
3705089,WYATT WELL NO 780(3),,39.672925,-106.674984,47116.46907,0
3705090,FITZSIMMONS WELL,,39.64971,-106.861076,47847.47482,0.22
3705093,HORNBAKER WELL,,39.67671,-106.772537,31045,0.0468
3705094,EAGLE CO TRASH REMOVAL W,,39.700914,-106.681389,48212.47069,0.033
3705104,WATSON SPRING,,39.444699,-106.332543,48212.38135,0.033
3705104,WATSON SPRING,,39.444699,-106.332543,51499.51088,0.217
3705105,KIRK WELL NO 1,,39.595572,-106.734784,31983.23191,0
3705106,GYPSUM TOWN OF WELL NO 1,,39.65341,-106.969906,48196,0
3705107,GYPSUM TOWN OF WELL NO 2,,39.646611,-106.95109,48196,0.598
3705108,RAUCH WELL NO 1,,39.651269,-106.954597,41272,0.022
3705109,CHAMBERS SPRING NO 1,,39.551942,-106.763091,47847.46674,0.0045
3705110,CHAMBERS SPRING NO 2,,39.743529,-106.825308,47847.46674,0.033
3705113,RULE RANCH SPRING NO 1,,39.694624,-106.817895,48212.12742,0.088
3705114,RULE RANCH SPRING NO 2,,39.706818,-106.808242,48212.12742,0.044
3705115,RULE RANCH SPRING NO 3,,39.709071,-106.808537,48212.12742,0.044
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,16251.14406,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,20427.18864,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,21561.1327,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,30894.13635,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,30894.26093,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,37040,0
3705116,ARROWHEAD LTD WELL NO 1,,39.636739,-106.548541,47615,0.5556
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,16251.14406,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,20427.18864,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,21561.1327,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,30894.13635,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,30894.26093,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,37040,0
3705117,ARROWHEAD LTD WELL NO 2,,39.636739,-106.548541,47615,0.5556
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,16251.14406,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,20427.18864,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,21561.1327,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,30894.13635,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,30894.26093,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,37040,0
3705118,ARROWHEAD LTD WELL NO 3,,39.636739,-106.548541,47615,0.5556
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,16251.14406,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,20427.18864,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,21561.1327,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,30894.13635,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,30894.26093,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,37040,0
3705119,ARROWHEAD LTD WELL NO 4,,39.63673,-106.553597,47615,0.5556
3705120,DOTSERO BLOCK WELL NO 1,,39.649375,-107.052071,20427.18453,0
3705120,DOTSERO BLOCK WELL NO 1,,39.649375,-107.052071,44925.29371,0.055
3705122,HOLLAND SPRING,,39.618567,-106.610548,44925.27702,0.069
3705124,JENKINS PUMP,0.05,39.631082,-106.521826,46386.27574,0.033
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,12624,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,16251.14645,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,17696,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,20427.20269,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,21756.14441,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,30894.14776,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,30894.18061,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,30894.20634,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,46187,0
3705125,JUNE CREEK RANCH WELL 1,,39.643135,-106.588587,47086,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,12624,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,16251.14645,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,17696,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,20427.20269,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,21756.14441,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,30894.14776,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,30894.18061,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,30894.20634,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,30894.20977,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,46187,0
3705126,JUNE CREEK RANCH WELL 2,,39.644457,-106.587441,47086,3.3112
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,12624,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,16251.14645,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,17696,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,20427.20269,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,21756.14441,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,30894.14776,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,30894.18061,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,30894.20634,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,46187,0
3705127,JUNE CREEK RANCH WELL 3,,39.6463,-106.585758,47086,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,12624,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,16251.14645,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,17696,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,20427.20269,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,21756.14441,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,30894.14776,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,30894.18061,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,30894.20634,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,46187,0
3705128,JUNE CREEK RANCH WELL 4,,39.645763,-106.588846,47086,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,12624,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,16251.14645,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,17696,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,20427.20269,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,21756.14441,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,30894.14776,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,30894.18061,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,30894.20634,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,46187,0
3705129,JUNE CREEK RANCH WELL 5,,39.642148,-106.581071,47086,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,12624,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,16251.14645,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,17696,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,20427.20269,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,21756.14441,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,30894.14776,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,30894.18061,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,30894.20634,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,30894.20977,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,46187,0
3705130,JUNE CREEK RANCH WELL 6,,39.6429,-106.586706,47086,0
3705131,REYNOLDS WELL NO 1,,39.662135,-106.590866,44618,0.033
3705132,REYNOLDS WELL NO 2,,39.651196,-106.619832,46313,0.033
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,14731,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,15580,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,15620,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,15624,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,15634,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,15646,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,25277.23163,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,25277.23541,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,25277.24272,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,31983.23162,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,31983.23171,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,31983.30892,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,32749,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,34106,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,34468,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,35198,0
3705135,VAIL ASSOCIATES WELL,,39.625913,-106.91245,37093,0
3705136,VAIL VILLAGE WEST WELL 7,,39.634167,-106.410217,41530,0
3705136,VAIL VILLAGE WEST WELL 7,,39.634167,-106.410217,41563,0
3705136,VAIL VILLAGE WEST WELL 7,,39.634167,-106.410217,42350,0
